"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00023293","2019-05","37.35938","-121.92444","15.0","SAN JOSE, CA US","10.89",",,,W","1013.4",",,,W","1011.6",",,,W","12.88",",,,W","3.4",",W","10.6","W","1.1",",W","9",",W","5",",W","0",",W","","","","","0",",W","0",",W","0",",W","18",",W","0",",W","7","","","","20190518",",,W","","","","","3","","20190519",",,W","20190531",",,W","7.2",",W,18,","","","","","11.9",",,W,19,","25.6",",W,31,","","","66.0",",W","36.6",",,,W","75",",,,W","54",",,,W","94",",,,W","","","16.24",",W","21.06",",,,W","11.42",",,,W","","","290",",W","290",",W","11.2",",W","14.3",",W"
"USW00023293","2019-06","37.35938","-121.92444","15.0","SAN JOSE, CA US","12.45",",,,W","1013.5",",,,W","1011.6",",,,W","15.74",",,,W","3.4",",W","78.5","W","67.9","1,W","0",",W","0",",W","0",",W","","","","","0","1,W","0","1,W","0",",W","30",",W","4",",W","1","","","","20190607",",1,W","","","","","","","20190630","+,,W","20190610",",,W","10.6","1,W,07,","","","","","0.0",",,W,30,+","37.8",",W,10,","","","2.5",",W","0.0",",,,W","64",",,,W","43",",,,W","88",",,,W","","","20.72","1,W","27.48",",,,W","13.96","1,,,W","","","330",",W","340",",W","10.7",",W","13.0",",W"
"USW00023293","2019-07","37.35938","-121.92444","15.0","SAN JOSE, CA US","14.04",",,,W","1014.4","1,,,W","1012.7","1,,,W","16.49",",,,W","3.4",",W","160.5","W","82.0",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","1",",W","1","","","","20190706",",,W","","","","","","","20190731","+,,W","20190724",",,W","12.2",",W,06,","","","","","0.0",",,W,31,+","33.3",",W,24,","0.6","W","0.6",",W","0.0",",,,W","70",",,,W","43",",,,W","95",",,,W","","","20.96",",W","27.37",",,,W","14.54",",,,W","","","340",",W","340",",W","9.8",",W","12.1",",W"
"USW00023293","2019-08","37.35938","-121.92444","15.0","SAN JOSE, CA US","15.20",",,,W","1013.5",",,,W","1011.7",",,,W","17.69",",,,W","3.3",",W","293.4","W","132.9",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","7",",W","","","","","20190802","+,,W","","","","","","","20190831","+,,W","20190815",",,W","13.3",",W,02,+","","","","","0.0",",,W,31,+","37.2",",W,15,","0.6","W","0.0",",W","0.0",",,,W","69",",,,W","41",",,,W","95",",,,W","","","22.62",",W","29.13",",,,W","16.12",",,,W","","","330",",W","340",",W","10.7",",W","12.5",",W"
"USW00023293","2019-09","37.35938","-121.92444","15.0","SAN JOSE, CA US","12.26",",,,W","1013.7",",,,W","1011.8",",,,W","15.66",",,,W","3.3",",W","378.1","W","84.7",",W","1",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","28",",W","4",",W","1","","","","20190929",",,W","","","","","","","20190916",",,W","20190925",",,W","8.3",",W,29,","","","","","3.3",",,W,16,","37.2",",W,25,","10.0","W","9.4",",W","3.3",",,,W","62",",,,W","40",",,,W","84",",,,W","","","20.84",",W","27.28",",,,W","14.41",",,,W","","","290",",W","200","1,W","11.2",",W","14.8","1,W"
"USW00023293","2019-10","37.35938","-121.92444","15.0","SAN JOSE, CA US","5.97",",,,W","1015.5",",,,W","1014.0",",,,W","11.59",",,,W","2.3",",W","404.2","W","26.1",",W","1",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","1",",W","3","","","","20191031","+,,W","","","","","","","20191017",",,W","20191024",",,W","5.6",",W,31,+","","","","","0.3",",,W,17,","32.2",",W,24,","59.7","W","49.7",",W","0.3",",,,W","52",",,,W","27",",,,W","78",",,,W","","","17.57",",W","25.35",",,,W","9.79",",,,W","","","330",",W","340",",W","12.5",",W","17.9",",W"
"USW00023293","2019-11","37.35938","-121.92444","15.0","SAN JOSE, CA US","6.44",",,,W","1015.4",",,,W","1013.8",",,,W","9.87",",,,W","2.1",",W","404.2","W","0.0",",W","5",",W","2",",W","0",",W","0",",W","0","3,W","0",",W","0",",W","0",",W","11",",W","0",",W","8","","","","20191129","+,,W","20191130","+,,W","20191130","+,3,W","2","","20191126",",,W","20191111","+,,W","2.2",",W,29,+","0",",,W,30,+","0","3,,W,30,+","11.4",",,W,26,","25.6",",W,11,+","198.0","W","138.3",",W","25.2",",,,W","67",",,,W","43",",,,W","85",",,,W","0","3,,,W","13.72",",W","19.70",",,,W","7.74",",,,W","","","140",",W","150","1,W","17.0",",W","21.0","1,W"
"USW00023293","2019-12","37.35938","-121.92444","15.0","SAN JOSE, CA US","7.29",",,,W","1017.9",",,,W","1016.1",",,,W","9.56",",,,W","3.0",",W","404.2","W","0.0",",W","15",",W","6",",W","0",",W","","","","","0",",W","0",",W","0",",W","1",",W","0",",W","18","","3","","20191228","+,,W","","","","","","","20191204",",,W","20191212",",,W","1.1",",W,28,+","","","","","11.7",",,W,04,","21.1",",W,12,","400.3","W","202.3",",W","51.5",",,,W","75",",,,W","53",",,,W","91",",,,W","","","11.81",",W","15.60",",,,W","8.01",",,,W","","","140",",W","130","1,W","14.8",",W","19.7","1,W"
"USW00023293","2020-01","37.35938","-121.92444","15.0","SAN JOSE, CA US","6.48","1,,,W","1023.1","1,,,W","1021.3","1,,,W","8.50","1,,,W","2.1",",W","0.0","W","0.0","1,W","8",",W","2",",W","0",",W","","","","","0","1,W","0","1,W","0",",W","0",",W","0",",W","15","","2","","20200115",",1,W","","","","","","","20200116",",,W","20200131",",,W","1.7","1,W,15,","","","","","12.4",",,W,16,","20.6",",W,31,","633.8","W","233.5",",W","20.5",",,,W","77",",,,W","58",",,,W","92",",,,W","","","10.57","1,W","15.39",",,,W","5.75","1,,,W","","","120",",W","120","1,W","14.8",",W","19.7","1,W"
"USW00023293","2020-02","37.35938","-121.92444","15.0","SAN JOSE, CA US","3.45",",,,W","1020.4",",,,W","1018.6",",,,W","8.35",",,,W","2.5",",W","0.0","W","0.0",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","9",",W","0",",W","5","","1","","20200204",",,W","","","","","","","20200229","+,,W","20200227",",,W","1.7",",W,04,","","","","","0.0",",,W,29,+","26.1",",W,27,","793.3","W","159.5",",W","0.0",",,,W","58",",,,W","35",",,,W","81",",,,W","","","12.83",",W","19.33",",,,W","6.34",",,,W","","","310",",W","20","1,W","14.3",",W","20.6","1,W"
"USW00023293","2020-03","37.35938","-121.92444","15.0","SAN JOSE, CA US","5.82",",,,W","1017.2",",,,W","1015.3",",,,W","9.19",",,,W","2.7",",W","0.0","W","0.0",",W","11",",W","5",",W","0",",W","","","","","0",",W","0",",W","0",",W","5",",W","0",",W","7","","","","20200326","+,,W","","","","","2","","20200314",",,W","20200304",",,W","2.8",",W,26,+","","","","","14.7",",,W,14,","25.6",",W,04,","968.9","W","175.6",",W","52.4",",,,W","67",",,,W","46",",,,W","84",",,,W","","","12.67",",W","17.55",",,,W","7.78",",,,W","","","200",",W","200","2,W","13.0",",W","16.1","2,W"
"USW00023293","2020-04","37.35938","-121.92444","15.0","SAN JOSE, CA US","7.62",",,,W","1017.3",",,,W","1015.5",",,,W","11.10",",,,W","3.1",",W","8.6","W","8.6",",W","3",",W","3",",W","0",",W","","","","","0",",W","0",",W","0",",W","13",",W","0",",W","4","","","","20200407",",,W","","","","","","","20200405",",,W","20200425",",,W","3.3",",W,07,","","","","","19.6",",,W,05,","29.4",",W,25,","1061.9","W","93.0",",W","30.5",",,,W","65",",,,W","44",",,,W","84",",,,W","","","15.52",",W","21.15",",,,W","9.89",",,,W","","","330",",W","360",",W","10.7",",W","13.4",",W"
"USW00023293","2020-05","37.35938","-121.92444","15.0","SAN JOSE, CA US","8.74",",,,W","1015.3",",,,W","1013.4",",,,W","13.20",",,,W","3.6",",W","52.3","W","43.7",",W","3",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","30",",W","4",",W","2","","","","20200504",",,W","","","","","1","","20200518",",,W","20200526",",,W","7.2",",W,04,","","","","","1.5",",,W,18,","36.1",",W,26,","1082.1","W","20.2",",W","3.3",",,,W","56",",,,W","34",",,,W","80",",,,W","","","19.09",",W","25.82",",,,W","12.36",",,,W","","","200",",W","200",",W","13.4",",W","18.3",",W"
"USW00023293","2020-06","37.35938","-121.92444","15.0","SAN JOSE, CA US","10.02",",,,W","1013.8",",,,W","1012.0",",,,W","14.59",",,,W","3.9",",W","142.0","W","89.7",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","30",",W","5",",W","","","","","20200608",",,W","","","","","","","20200612","+,,W","20200603",",,W","11.1",",W,08,","","","","","0.0",",T,W,12,+","36.1",",W,03,","1084.6","W","2.5",",W","0.0",",T,,W","55",",,,W","33",",,,W","77",",,,W","","","21.24",",W","28.24",",,,W","14.24",",,,W","","","320",",W","340",",W","10.7",",W","13.9",",W"
"USW00023293","2020-07","37.35938","-121.92444","15.0","SAN JOSE, CA US","11.67",",,,W","1013.2",",,,W","1011.4",",,,W","15.17",",,,W","3.5",",W","222.4","W","80.4",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","2",",W","","","","","20200707",",,W","","","","","","","20200731","+,,W","20200711",",,W","12.2",",W,07,","","","","","0.0",",,W,31,+","32.8",",W,11,","0.0","W","0.0",",W","0.0",",,,W","61",",,,W","39",",,,W","82",",,,W","","","20.93",",W","27.48",",,,W","14.37",",,,W","","","150",",W","160",",W","9.4",",W","11.6",",W"
"USW00023293","2020-08","37.35938","-121.92444","15.0","SAN JOSE, CA US","13.32",",,,W","1012.2",",,,W","1010.4",",,,W","16.84",",,,W","2.9",",W","373.1","W","150.7",",W","1",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","8",",W","1","","","","20200830","+,,W","","","","","1","","20200816",",,W","20200814",",,W","12.8",",W,30,+","","","","","0.3",",,W,16,","39.4",",W,14,","0.0","W","0.0",",W","0.3",",,,W","60",",,,W","38",",,,W","81",",,,W","","","23.19",",W","29.66",",,,W","16.72",",,,W","","","340",",W","360",",W","11.2",",W","13.4",",W"
"USW00023293","2020-09","37.35938","-121.92444","15.0","SAN JOSE, CA US","12.71",",,,W","1014.4",",,,W","1012.5",",,,W","16.17",",,,W","2.4",",W","489.6","W","116.5",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","28",",W","6",",W","8","","","","20200925",",,W","","","","","","","20200930","+,,W","20200906",",,W","13.3",",W,25,","","","","","0.0",",,W,30,+","40.6",",W,06,","1.6","W","1.6",",W","0.0",",,,W","62",",,,W","39",",,,W","82",",,,W","","","22.16",",W","28.34",",,,W","15.99",",,,W","","","340",",W","330",",W","10.3",",W","12.1",",W"
"USW00023293","2020-10","37.35938","-121.92444","15.0","SAN JOSE, CA US","8.01",",,,W","1015.2",",,,W","1013.3",",,,W","13.48",",,,W","2.0",",W","572.9","W","83.3",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","30",",W","7",",W","3","","","","20201031","+,,W","","","","","","","20201031","+,,W","20201017","+,,W","8.3",",W,31,+","","","","","0.0",",,W,31,+","35.0",",W,17,+","14.1","W","12.5",",W","0.0",",,,W","53",",,,W","27",",,,W","76",",,,W","","","20.62",",W","28.01",",,,W","13.22",",,,W","","","360",",W","360",",W","10.7",",W","13.9",",W"
"USW00023293","2020-11","37.35938","-121.92444","15.0","SAN JOSE, CA US","4.43",",,,W","1019.5",",,,W","1017.6",",,,W","8.50",",,,W","2.1",",W","573.5","W","0.6",",W","6",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","6",",W","0",",W","12","","2","","20201128",",,W","","","","","1","","20201118",",,W","20201102",",,W","0.6",",W,28,","","","","","1.3",",,W,18,","26.7",",W,02,","189.9","W","175.8",",W","3.4",",,,W","63",",,,W","34",",,,W","85",",,,W","","","12.49",",W","19.16",",,,W","5.82",",,,W","","","200",",W","210",",W","13.9",",W","20.1",",W"
"USW00023293","2020-12","37.35938","-121.92444","15.0","SAN JOSE, CA US","3.38",",,,W","1021.8",",,,W","1020.0",",,,W","7.21",",,,W","1.9",",W","573.5","W","0.0",",W","7",",W","3",",W","0",",W","","","","","0",",W","0",",W","0",",W","2",",W","0",",W","16","","1","","20201230",",,W","","","","","","","20201213",",,W","20201208","+,,W","0.6",",W,30,","","","","","8.4",",,W,13,","23.3",",W,08,+","428.5","W","238.6",",W","21.4",",,,W","65",",,,W","41",",,,W","85",",,,W","","","10.64",",W","16.78",",,,W","4.49",",,,W","","","340",",W","340",",W","10.7",",W","13.4",",W"
"USW00023293","2021-01","37.35938","-121.92444","15.0","SAN JOSE, CA US","4.07",",,,W","1019.2","1,,,W","1017.3","1,,,W","7.88",",,,W","2.6",",W","0.0","W","0.0",",W","7",",W","6",",W","1",",W","","","","","0",",W","1",",W","0",",W","5",",W","0",",W","18","","1","","20210126",",,W","","","","","","","20210128",",,W","20210118","+,,W","0.0",",W,26,","","","","","33.3",",,W,28,","25.6",",W,18,+","647.1","W","218.6",",W","71.9",",,,W","67",",,,W","45",",,,W","85",",,,W","","","11.28",",W","16.65",",,,W","5.91",",,,W","","","140",",W","140",",W","17.9",",W","22.8",",W"
"USW00023293","2021-02","37.35938","-121.92444","15.0","SAN JOSE, CA US","3.55",",,,W","1021.2","1,,,W","1019.3","1,,,W","8.08",",,,W","2.8",",W","0.0","W","0.0",",W","5",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","5",",W","0",",W","7","","1","","20210218",",,W","","","","","","","20210211",",,W","20210223",",,W","2.8",",W,18,","","","","","4.3",",,W,11,","26.1",",W,23,","820.7","W","173.6",",W","8.2",",,,W","61",",,,W","36",",,,W","83",",,,W","","","12.13",",W","18.08",",,,W","6.19",",,,W","","","340",",W","330",",W","11.6",",W","14.3",",W"
"USW00023293","2021-03","37.35938","-121.92444","15.0","SAN JOSE, CA US","2.78",",,,W","1019.2",",,,W","1017.4",",,,W","7.75",",,,W","3.2",",W","0.0","W","0.0",",W","7",",W","4",",W","0",",W","","","","","0",",W","0",",W","0",",W","8",",W","0",",W","5","","","","20210316",",,W","","","","","2","","20210310",",,W","20210331",",,W","2.8",",W,16,","","","","","13.5",",,W,10,","28.3",",W,31,","1012.6","W","191.9",",W","29.3",",,,W","58",",,,W","35",",,,W","80",",,,W","","","12.14",",W","18.26",",,,W","6.03",",,,W","","","300",",W","10","1,W","13.0",",W","17.9","1,W"
"USW00023293","2021-04","37.35938","-121.92444","15.0","SAN JOSE, CA US","5.73",",,,W","1016.9",",,,W","1015.0",",,,W","9.82",",,,W","3.3",",W","1.1","W","1.1",",W","1",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","11",",W","0",",W","","","","","20210427","+,,W","","","","","","","20210425",",,W","20210401",",,W","5.0",",W,27,+","","","","","1.3",",,W,25,","29.4",",W,01,","1127.1","W","114.5",",W","1.3",",,,W","61",",,,W","39",",,,W","79",",,,W","","","14.55",",W","20.68",",,,W","8.42",",,,W","","","330",",W","340",",W","10.7",",W","13.0",",W"
"USW00023293","2021-05","37.35938","-121.92444","15.0","SAN JOSE, CA US","7.90",",,,W","1015.6",",,,W","1013.7",",,,W","11.90",",,,W","3.5",",W","17.7","W","16.6",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","24",",W","0",",W","","","","","20210521","+,,W","","","","","","","20210531","+,,W","20210531","+,,W","8.9",",W,21,+","","","","","0.0",",,W,31,+","29.4",",W,31,+","1175.9","W","48.8",",W","0.0",",,,W","59",",,,W","37",",,,W","79",",,,W","","","17.29",",W","23.68",",,,W","10.90",",,,W","","","340",",W","320",",W","11.2",",W","13.9",",W"
"USW00023293","2021-06","37.35938","-121.92444","15.0","SAN JOSE, CA US","10.93",",,,W","1013.4",",,,W","1011.5",",,,W","14.42",",,,W","3.6",",W","69.4","W","51.7",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","28",",W","2",",W","","","","","20210610",",,W","","","","","","","20210630","+,,W","20210617",",,W","9.4",",W,10,","","","","","0.0",",,W,30,+","35.0",",W,17,","1189.0","W","13.1",",W","0.0",",,,W","62",",,,W","42",",,,W","81",",,,W","","","19.62",",W","25.49",",,,W","13.75",",,,W","","","340",",W","330","2,W","10.7",",W","14.8","2,W"
"USW00023293","2021-07","37.35938","-121.92444","15.0","SAN JOSE, CA US","12.47",",,,W","1013.8",",,,W","1012.0",",,,W","15.44",",,,W","3.2",",W","133.4","W","64.0",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","0",",W","","","","","20210716",",,W","","","","","","","20210731","+,,W","20210709","+,,W","11.7",",W,16,","","","","","0.0",",,W,31,+","30.0",",W,09,+","1.4","W","1.4",",W","0.0",",,,W","66",",,,W","45",",,,W","84",",,,W","","","20.35",",W","26.38",",,,W","14.33",",,,W","","","330",",W","340","1,W","8.9",",W","10.7","1,W"
"USW00023293","2021-08","37.35938","-121.92444","15.0","SAN JOSE, CA US","12.86",",,,W","1012.1",",,,W","1010.3",",,,W","15.91",",,,W","3.1",",W","226.6","W","93.2",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","2",",W","4","","","","20210823",",,W","","","","","","","20210831","+,,W","20210828",",,W","12.8",",W,23,","","","","","0.0",",,W,31,+","35.6",",W,28,","1.4","W","0.0",",W","0.0",",,,W","65",",,,W","40",",,,W","84",",,,W","","","21.34",",W","27.61",",,,W","15.07",",,,W","","","160",",W","160",",W","9.4",",W","11.2",",W"
"USW00023293","2021-09","37.35938","-121.92444","15.0","SAN JOSE, CA US","11.21",",,,W","1014.1",",,,W","1012.2",",,,W","15.04",",,,W","2.8",",W","311.3","W","84.7",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","30",",W","3",",W","2","","","","20210929",",,W","","","","","","","20210930","+,,W","20210906",",,W","10.6",",W,29,","","","","","0.0",",,W,30,+","33.9",",W,06,","1.4","W","0.0",",W","0.0",",,,W","60",",,,W","34",",,,W","81",",,,W","","","21.16",",W","28.00",",,,W","14.31",",,,W","","","340",",W","330",",W","10.7",",W","13.0",",W"
"USW00023293","2021-10","37.35938","-121.92444","15.0","SAN JOSE, CA US","7.95",",,,W","1016.0",",,,W","1014.1",",,,W","12.43",",,,W","2.9",",W","337.8","W","26.5",",W","4",",W","3",",W","1",",W","","","","","0",",W","0",",W","0",",W","21",",W","1",",W","4","","","","20211013",",,W","","","","","","","20211024",",,W","20211003",",,W","6.1",",W,13,","","","","","36.1",",,W,24,","32.8",",W,03,","50.1","W","48.7",",W","55.0",",,,W","59",",,,W","37",",,,W","80",",,,W","","","17.62",",W","23.69",",,,W","11.54",",,,W","","","170",",W","200",",W","13.0",",W","17.9",",W"
"USW00023293","2021-11","37.35938","-121.92444","15.0","SAN JOSE, CA US","8.50",",,,W","1020.9",",,,W","1019.0",",,,W","11.39",",,,W","1.9",",W","337.8","W","0.0",",W","4",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","12",",W","0",",W","13","","3","","20211125",",,W","","","","","","","20211101",",,W","20211103",",,W","3.3",",W,25,","","","","","1.5",",,W,01,","25.0",",W,03,","157.9","W","107.8",",W","3.3",",,,W","70",",,,W","45",",,,W","88",",,,W","","","14.74",",W","20.81",",,,W","8.67",",,,W","","","130",",W","150","1,W","11.6",",W","15.7","1,W"
"USW00023293","2021-12","37.35938","-121.92444","15.0","SAN JOSE, CA US","6.35",",,,W","1016.6",",,,W","1014.8",",,,W","8.26",",,,W","2.6",",W","337.8","W","0.0",",W","13",",W","9",",W","1",",W","","","","","0",",W","1",",W","0",",W","2",",W","0",",W","22","","1","","20211219",",,W","","","","","","","20211213",",,W","20211201",",,W","0.0",",W,19,","","","","","56.6",",,W,13,","23.9",",W,01,","414.4","W","256.5",",W","110.5",",,,W","79",",,,W","61",",,,W","91",",,,W","","","10.06",",W","14.21",",,,W","5.91",",,,W","","","120",",W","130",",W","13.0",",W","17.4",",W"
"USW00023293","2022-01","37.35938","-121.92444","15.0","SAN JOSE, CA US","5.53",",,,W","1022.4",",,,W","1020.6",",,,W","8.27",",,,W","1.5",",W","0.0","W","0.0",",W","0",",W","0",",W","0",",W","","","","","0",",W","1",",W","0",",W","0",",W","0",",W","15","","4","","20220102",",,W","","","","","","","20220115","+,,W","20220128","+,,W","0.0",",W,02,","","","","","0.0",",T,W,15,+","20.0",",W,28,+","630.3","W","215.9",",W","0.0",",T,,W","72",",,,W","48",",,,W","89",",,,W","","","11.37",",W","17.45",",,,W","5.29",",,,W","","","350",",W","10",",W","9.8",",W","13.9",",W"
"USW00023293","2022-02","37.35938","-121.92444","15.0","SAN JOSE, CA US","2.24",",,,W","1021.8",",,,W","1020.0",",,,W","7.42",",,,W","2.2",",W","0.0","W","0.0",",W","1",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","11",",W","0",",W","4","","1","","20220224",",,W","","","","","","","20220222",",,W","20220212",",,W","0.6",",W,24,","","","","","0.3",",,W,22,","27.2",",W,12,","804.5","W","174.2",",W","0.3",",,,W","55",",,,W","30",",,,W","79",",,,W","","","12.11",",W","19.80",",,,W","4.43",",,,W","","","350",",W","10",",W","11.2",",W","14.3",",W"
"USW00023293","2022-03","37.35938","-121.92444","15.0","SAN JOSE, CA US","5.48",",,,W","1019.2",",,,W","1017.2",",,,W","9.57",",,,W","2.9",",W","0.8","W","0.8",",W","4",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","16",",W","0",",W","4","","1","","20220307","+,,W","","","","","","","20220328",",,W","20220322",",,W","3.3",",W,07,+","","","","","4.6",",,W,28,","28.9",",W,22,","942.3","W","137.8",",W","8.9",",,,W","63",",,,W","36",",,,W","83",",,,W","","","13.91",",W","20.32",",,,W","7.51",",,,W","","","300",",W","310",",W","11.6",",W","17.0",",W"
"USW00023293","2022-04","37.35938","-121.92444","15.0","SAN JOSE, CA US","5.87",",,,W","1017.9",",,,W","1016.0",",,,W","10.29",",,,W","3.6",",W","8.0","W","7.2",",W","6",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","17",",W","1",",W","3","","","","20220417",",,W","","","","","","","20220416",",,W","20220407",",,W","4.4",",W,17,","","","","","2.8",",,W,16,","34.4",",W,07,","1038.8","W","96.5",",W","7.5",",,,W","58",",,,W","33",",,,W","81",",,,W","","","15.36",",W","22.00",",,,W","8.71",",,,W","","","310",",W","310",",W","13.9",",W","18.8",",W"
"USW00023293","2022-05","37.35938","-121.92444","15.0","SAN JOSE, CA US","7.15","1,,,W","1016.2","1,,,W","1014.4","1,,,W","11.84","1,,,W","4.0","1,W","32.3","W","24.3","1,W","0","1,W","0","1,W","0","1,W","","","","","0","1,W","0","1,W","0","1,W","24","1,W","2","1,W","","","","","20220510",",1,W","","","","","","","20220509",",1,W","20220525","+,1,W","5.0","1,W,10,","","","","","0.0","1,T,W,09,","33.9","1,W,25,+","1083.6","W","44.8","1,W","0.0","1,T,,W","56","1,,,W","31","1,,,W","79","1,,,W","","","17.65","1,W","24.55","1,,,W","10.76","1,,,W","","","350","1,W","20","1,W","11.2","1,W","16.1","1,W"
"USW00023293","2022-06","37.35938","-121.92444","15.0","SAN JOSE, CA US","10.53",",,,W","1014.0",",,,W","1012.1",",,,W","14.88",",,,W","3.8",",W","122.5","W","90.2",",W","1",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","30",",W","6",",W","3","","","","20220619","+,,W","","","","","","","20220605",",,W","20220621",",,W","11.1",",W,19,+","","","","","0.3",",,W,05,","38.9",",W,21,","1086.4","W","2.8",",W","0.3",",,,W","57",",,,W","32",",,,W","81",",,,W","","","21.25",",W","28.08",",,,W","14.41",",,,W","","","350",",W","340",",W","11.6",",W","16.5",",W"
"USW00023293","2022-07","37.35938","-121.92444","15.0","SAN JOSE, CA US","12.75",",,,W","1014.5",",,,W","1012.7",",,,W","15.69",",,,W","3.6",",W","199.3","W","76.8",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","1",",W","","","","","20220724",",,W","","","","","","","20220711",",,W","20220710",",,W","11.7",",W,24,","","","","","0.0",",T,W,11,","32.8",",W,10,","0.8","W","0.8",",W","0.0",",T,,W","65",",,,W","45",",,,W","83",",,,W","","","20.79",",W","26.67",",,,W","14.90",",,,W","","","340",",W","350",",W","10.3",",W","14.3",",W"
"USW00023293","2022-08","37.35938","-121.92444","15.0","SAN JOSE, CA US","13.54",",,,W","1013.5",",,,W","1011.8",",,,W","16.68",",,,W","3.3",",W","319.9","W","120.6",",W","0",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","2",",W","1","","","","20220814",",,W","","","","","","","20220801",",,W","20220816",",,W","12.8",",W,14,","","","","","0.0",",T,W,01,","36.1",",W,16,","0.8","W","0.0",",W","0.0",",T,,W","64",",,,W","39",",,,W","84",",,,W","","","22.22",",W","28.71",",,,W","15.74",",,,W","","","330",",W","360",",W","9.8",",W","13.9",",W"
"USW00023293","2022-09","37.35938","-121.92444","15.0","SAN JOSE, CA US","12.61",",,,W","1012.2",",,,W","1010.4",",,,W","16.35",",,,W","2.9",",W","450.7","W","130.8",",W","1",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","30",",W","8",",W","2","","","","20220917",",,W","","","","","","","20220918",",,W","20220906",",,W","12.2",",W,17,","","","","","13.0",",,W,18,","42.8",",W,06,","1.1","W","0.3",",W","13.0",",,,W","60",",,,W","34",",,,W","81",",,,W","","","22.69",",W","29.13",",,,W","16.24",",,,W","","","150",",W","160",",W","13.9",",W","17.9",",W"
